I1,Q1,I2,Q2,I3,Q3,I1_dpd,Q1_dpd,I2_dpd,Q2_dpd,I3_dpd,Q3_dpd
-0.11408311594083416,0.1437587977945415,-0.19072076850449676,-0.09516172181240048,-0.14740497443927275,0.15431442627841763,-0.04296875,0.17236328125,-0.22052001953125,-0.094970703125,-0.2525634765625,0.03692626953125
-0.23450581628960243,-0.05983950125490042,-0.20034898641290283,0.24646439995350808,-0.003793723050350876,0.01602384099984916,-0.25274658203125,0.05364990234375,-0.2265625,0.312744140625,0.00543212890625,0.01617431640625
-0.2401474111390119,-0.1025542260373899,0.024663885760226215,0.3483406661183763,0.08015943309448999,0.01426242318596638,-0.26812744140625,0.0274658203125,0.03961181640625,0.4002685546875,0.08526611328125,0.0858154296875
0.00149451398453082,0.009472837441796507,0.1843730141087916,0.012424800084109672,0.059453282682249566,0.09732938841261282,0.04010009765625,0.005615234375,0.1962890625,-0.01434326171875,-0.01507568359375,0.14971923828125
0.28994461720245046,0.011356722110684076,0.1331180367228208,-0.18938313028470605,-0.000627214821125161,0.14734037990148835,0.27264404296875,-0.14923095703125,0.14837646484375,-0.21270751953125,-0.12750244140625,0.15191650390625
0.29940393988255404,-0.04742560322360692,0.08696000963407875,-0.002114161848594271,-0.04446772308502568,0.1455057312118572,0.22528076171875,-0.176513671875,0.09368896484375,0.02166748046875,-0.16485595703125,0.118896484375
0.09680628697040584,0.031079445580958626,0.066088244789636,0.10697761162046716,-0.10950991078343948,0.060593899802389536,0.08642578125,-0.00225830078125,0.0648193359375,0.113525390625,-0.1561279296875,-0.0340576171875
-0.017418875768107533,0.08920692345201879,-0.017594796415289687,-0.03263966131850706,-0.21142683250114813,-0.04198922191412462,0.027099609375,0.08343505859375,-0.02838134765625,-0.05059814453125,-0.1890869140625,-0.207763671875
-0.04926674269546573,-0.05028499877981659,-0.04279553168379042,-0.06886749263054234,-0.21888648876721825,0.005773013336830084,-0.07818603515625,-0.03472900390625,-0.04449462890625,-0.06964111328125,-0.22027587890625,-0.1402587890625
-0.15459631470343707,-0.13405150143548894,-0.033476123859993163,0.04472003253161766,-0.06714403251208528,0.14854058781162616,-0.20428466796875,-0.0328369140625,-0.038330078125,0.0621337890625,-0.16815185546875,0.11907958984375
